signup_country_code,marketing_channel_id,signup_platform,gender,is_paid_channel,subscription_date,net_revenue,subscription_count
GB,18,ios,male,true,2016-10-31,20.993,2
MX,,android,female,false,2016-10-31,0,1
CH,18,android,male,true,2016-12-28,0,1
PR,1,android,female,false,2017-01-08,0,1
GB,1,android,male,false,2016-10-17,0,1
JP,1,ios,female,false,2016-11-07,0,1
EC,2,android,female,true,2016-12-06,42,1
FR,,ios,female,false,2016-12-10,41.993,1
NO,12,ios,female,false,2017-01-01,0,1
ZA,,ios,male,false,2017-01-10,0,2
CN,1,ios,male,false,2017-01-24,20.993,1
BZ,2,android,female,true,2016-10-02,42,1
PE,2,ios,male,true,2016-10-15,0,1
JM,1,android,male,false,2017-01-19,0,1
GB,1,android,female,false,2016-10-05,47.93408968954991,2
DK,1,ios,female,false,2016-11-19,0,1
IL,1,ios,female,false,2016-12-05,41.993,1
NL,18,android,female,true,2017-01-08,33.77432127597937,1
IM,2,ios,female,true,2017-01-16,41.993,1
ES,2,ios,female,true,2016-11-10,0,1
GF,2,ios,male,true,2017-01-07,0,1
HU,1,ios,female,false,2017-01-24,0,1
DO,1,android,male,false,2017-01-27,0,1
SA,,android,female,false,2016-12-07,0,1
SA,13,android,male,false,2016-12-10,0,1
IS,18,android,female,true,2017-01-31,37.61,1
SA,1,android,female,false,2017-01-16,0,1
SG,2,ios,male,true,2017-01-26,0,2
US,9,ios,female,true,2017-01-27,41.993,3
HU,1,ios,female,false,2016-12-19,0,1
CA,,web,female,false,2016-10-02,0,1
CO,2,android,female,true,2016-12-31,58.02,1
OM,1,ios,male,false,2017-01-19,0,1
TZ,1,android,female,false,2016-10-19,0,1
CR,2,ios,male,true,2016-11-19,83.986,2
CR,1,ios,female,false,2016-12-03,0,1
MT,2,ios,female,true,2017-01-25,0,1
CA,18,android,female,true,2016-10-13,0,1
PE,18,ios,female,true,2016-10-15,0,1
AU,18,ios,male,true,2016-10-15,0,2
AR,18,ios,male,true,2016-12-05,0,1
IL,2,ios,male,true,2017-01-12,0,2
PR,1,ios,male,false,2017-01-21,41.993,1
PY,2,ios,male,true,2016-10-27,27.993,1
EC,1,android,female,false,2016-12-20,0,1
US,13,android,male,false,2017-01-16,0,2
NO,1,android,female,false,2017-01-22,27.839130575287484,1
PE,18,android,male,true,2016-12-13,0,1
CH,1,android,female,false,2016-10-17,38.62879756597534,1
AE,1,ios,female,false,2016-12-20,83.986,3
CL,2,ios,male,true,2016-12-20,41.993,1
IN,1,ios,male,false,2016-12-26,0,1
ZA,1,ios,female,false,2016-10-03,0,1
EC,1,ios,female,false,2016-11-15,41.993,1
FR,1,ios,female,false,2016-12-20,0,2
GG,1,ios,female,false,2017-01-02,77.45,1
IL,1,ios,female,false,2016-12-31,0,1
PE,18,android,female,true,2017-01-05,0,1
QA,18,android,female,true,2017-01-18,0,1
ZA,1,android,male,false,2016-10-03,0,1
EC,1,ios,female,false,2016-10-12,41.993,1
AU,1,android,female,false,2016-10-30,40.880871110355805,1
US,13,android,male,false,2016-12-13,0,1
CR,2,ios,male,true,2017-01-10,83.986,3
MX,18,android,male,true,2017-01-29,0,2
IT,2,ios,female,true,2017-01-30,41.993,1
US,1,web,male,false,2016-11-10,-17.539999999999992,1
SV,2,ios,male,true,2016-11-10,0,1
TR,1,ios,female,false,2016-11-23,0,1
GP,2,ios,male,true,2016-12-07,0,1
ZA,1,ios,female,false,2017-01-06,20.993,1
PE,1,ios,female,false,2016-12-25,41.993,1
LV,2,ios,male,true,2017-01-02,0,1
SE,12,ios,female,false,2017-01-23,0,1
ES,13,ios,female,false,2016-10-03,0,1
ES,1,ios,female,false,2016-10-11,0,2
BR,2,ios,male,true,2016-10-23,41.993,1
MQ,1,android,female,false,2016-11-09,24,1
AR,1,android,male,false,2016-12-20,0,1
SE,,ios,female,false,2017-01-20,0,1
EC,1,ios,female,false,2016-10-04,41.993,1
US,10,ios,female,true,2016-10-06,41.993,1
IL,18,android,male,true,2016-10-20,0,1
UA,1,ios,male,false,2016-10-24,0,1
AR,,ios,female,false,2016-11-02,0,1
CA,12,ios,female,false,2016-11-13,0,1
CR,1,ios,male,false,2016-12-08,0,1
AE,,ios,female,false,2016-10-04,41.92420133290755,1
CH,1,ios,female,false,2016-10-07,20.993,2
ES,18,android,female,true,2016-12-28,0,1
LU,12,ios,female,false,2017-01-05,0,1
SA,1,ios,male,false,2017-01-13,83.986,2
AT,2,ios,female,true,2017-01-19,0,1
FR,1,android,male,false,2016-10-06,33.9018967778129,1
FR,6,ios,female,true,2016-11-04,41.993,1
CH,18,ios,female,true,2017-01-02,41.993,1
MX,18,ios,male,true,2017-01-17,0,1
ES,13,android,female,false,2016-10-19,0,1
CL,2,ios,male,true,2016-12-14,0,1
MQ,2,ios,male,true,2017-01-01,0,1
AU,18,ios,male,true,2017-01-25,20.993,1
IN,1,ios,male,false,2017-01-31,0,1
AU,12,ios,female,false,2016-10-10,0,1
PH,1,ios,female,false,2016-10-18,0,1
CO,,ios,female,false,2016-11-29,0,1
HR,2,ios,male,true,2016-12-31,41.993,1
SA,1,ios,female,false,2017-01-04,0,1
DE,4,ios,male,true,2017-01-29,0,1
SG,18,android,male,true,2016-10-14,0,1
US,3,ios,female,true,2016-10-23,0,1
NI,2,ios,female,true,2016-11-22,0,1
CA,,android,female,false,2016-11-30,0,1
HK,,ios,male,false,2016-12-04,41.993,1
TW,1,ios,male,false,2016-12-12,0,1
GB,2,ios,female,true,2017-01-13,0,2
UNKNOWN,1,android,female,false,2017-01-09,0,2
CZ,1,ios,male,false,2017-01-22,20.993,1
TT,1,android,female,false,2016-12-27,0,1
MX,2,ios,female,true,2016-11-05,41.993,1
PA,2,android,female,true,2016-11-07,0,1
JM,2,android,female,true,2016-11-20,42,1
GB,1,android,female,false,2016-12-03,0,1
SG,18,ios,male,true,2016-12-03,0,1
AU,,ios,female,false,2016-12-11,0,1
BE,,ios,female,false,2016-11-19,0,1
EC,2,android,female,true,2017-01-31,37.61,1
CA,1,android,male,false,2016-10-03,38.329598496630446,2
AE,1,ios,male,false,2017-01-25,0,2
GB,12,ios,female,false,2017-01-16,41.993,1
MQ,1,ios,male,false,2016-10-06,41.993,1
CA,,android,female,false,2016-10-15,0,1
PA,1,android,female,false,2016-10-17,42,1
BD,1,android,female,false,2016-12-06,0,1
AU,,android,female,false,2016-12-18,0,1
NL,1,ios,female,false,2017-01-05,0,1
AE,2,android,male,true,2016-10-15,0,1
CH,2,ios,male,true,2016-10-22,0,1
AR,1,ios,male,false,2016-10-26,0,1
IS,1,ios,female,false,2016-11-10,0,1
TH,1,ios,male,false,2016-11-24,0,1
AR,1,ios,female,false,2016-11-26,27.993,1
BO,2,android,female,true,2016-11-27,0,1
HN,2,android,female,true,2016-12-03,42,1
OM,1,ios,female,false,2016-12-25,0,1
GB,2,ios,male,true,2016-10-06,0,1
NO,18,android,female,true,2016-11-05,27.720568788408105,1
IL,1,ios,female,false,2016-12-07,0,1
SG,18,ios,female,true,2016-12-26,0,1
PL,1,ios,male,false,2017-01-19,0,1
CH,18,android,male,true,2016-10-15,38.62879756597534,1
MY,1,android,male,false,2016-11-22,0,1
CO,2,android,male,true,2017-01-31,37.61,1
IL,2,ios,female,true,2016-12-01,41.993,1
CZ,,ios,male,false,2016-12-01,0,1
BE,1,ios,male,false,2016-10-11,41.993,1
CH,18,ios,male,true,2016-12-23,41.993,1
AU,1,android,female,false,2016-12-17,41.22310415598065,1
SE,2,ios,female,true,2016-12-26,41.993,1
RE,2,ios,female,true,2017-01-24,0,1
US,,ios,male,false,2016-10-14,0,2
GB,2,ios,male,true,2016-11-09,0,1
GB,1,ios,male,false,2016-11-11,0,2
RE,1,ios,male,false,2016-12-29,0,1
SE,13,android,male,false,2016-12-30,0,1
PA,18,android,female,true,2016-10-12,0,1
IL,2,ios,female,true,2016-10-23,0,1
SA,2,ios,male,true,2016-12-07,0,1
AR,,ios,male,false,2017-01-23,41.993,2
AU,6,ios,male,true,2017-01-12,41.993,2
CO,1,ios,female,false,2016-12-31,58.02,1
PH,1,ios,female,false,2016-11-10,0,1
UY,1,ios,male,false,2016-11-16,27.993,1
SG,18,ios,female,true,2017-01-06,0,1
GT,2,ios,female,true,2016-12-05,0,1
US,9,ios,female,true,2016-12-31,41.993,1
PY,1,ios,male,false,2017-01-07,0,1
BS,9,ios,male,true,2017-01-11,0,1
CO,12,android,female,false,2017-01-17,58.02,1
DO,18,android,male,true,2017-01-15,0,1
MX,2,android,male,true,2016-10-05,0,2
SA,18,android,female,true,2016-10-16,22.39362160842859,1
CH,2,ios,female,true,2016-11-16,48.986,2
TW,18,ios,female,true,2016-11-22,0,1
OM,2,ios,male,true,2017-01-03,0,2
PH,,ios,female,false,2017-01-12,0,1
CO,18,ios,female,true,2016-11-06,0,1
GB,2,ios,male,true,2016-11-26,0,1
DO,18,ios,male,true,2016-11-03,0,1
CL,9,ios,female,true,2016-12-22,0,1
IS,1,ios,female,false,2017-01-31,41.993,1
GT,1,ios,female,false,2017-01-02,41.993,2
HU,1,ios,female,false,2016-12-11,0,1
MX,,ios,female,false,2016-12-14,0,1
AT,1,ios,male,false,2016-12-21,0,1
CR,,android,male,false,2016-11-09,58.02,1
GB,,ios,female,false,2016-12-11,41.993,1
OM,18,ios,male,true,2017-01-31,41.993,1
FR,18,android,male,true,2017-01-04,0,1
GB,9,ios,male,true,2017-01-08,0,1
LV,2,ios,female,true,2017-01-27,0,1
US,10,ios,male,true,2016-11-07,41.993,1
CH,,ios,female,false,2016-11-22,0,1
JM,1,ios,male,false,2016-12-16,0,1
MT,2,ios,female,true,2017-01-04,0,1
DO,2,android,male,true,2017-01-08,0,1
PF,1,ios,male,false,2016-10-09,41.993,1
AE,2,android,male,true,2016-10-12,0,1
CA,6,ios,female,true,2017-01-18,41.993,2
DE,,android,female,false,2016-10-05,17.17342962692506,1
CL,1,ios,female,false,2016-11-20,0,1
OM,1,ios,female,false,2017-01-20,41.993,1
CH,18,android,female,true,2016-11-19,38.18177036023415,1
GB,18,android,male,true,2016-12-25,30.992374542649,1
SE,2,ios,female,true,2016-11-17,0,1
NZ,2,ios,female,true,2016-11-10,0,1
CZ,1,ios,female,false,2016-11-25,20.993,1
CZ,2,ios,female,true,2017-01-03,0,1
NO,18,android,male,true,2016-12-08,0,1
GB,18,ios,female,true,2016-12-22,0,1
CH,1,android,female,false,2017-01-01,0,1
CL,9,ios,female,true,2016-12-26,41.993,1
SA,,android,male,false,2016-10-10,0,1
FR,2,ios,female,true,2016-11-28,0,1
DE,1,android,female,false,2016-12-24,34.88148203157536,1
CR,1,ios,female,false,2017-01-15,41.993,1
AR,18,ios,female,true,2016-11-24,0,1
BM,2,ios,female,true,2016-12-30,20.993,1
RU,,ios,male,false,2017-01-24,0,1
NZ,1,android,female,false,2016-10-26,0,1
FI,1,android,male,false,2017-01-04,0,1
CA,12,android,male,false,2017-01-04,0,1
GB,,ios,female,false,2017-01-04,41.993,1
AE,18,ios,female,true,2016-10-03,0,1
MY,1,ios,male,false,2016-10-17,20.993,1
CO,1,ios,female,false,2016-10-22,41.993,1
AR,18,android,male,true,2017-01-10,0,1
CW,2,ios,female,true,2017-01-11,0,1
BR,2,ios,female,true,2017-01-22,0,1
AU,1,android,male,false,2016-11-01,59.87094701901397,2
GB,,ios,male,false,2016-11-12,0,1
NZ,18,android,male,true,2016-12-18,17.83985323195872,1
SG,1,ios,female,false,2017-01-02,0,1
CW,13,ios,female,false,2017-01-13,41.993,1
AT,2,ios,female,true,2016-11-13,42,1
DO,1,ios,female,false,2016-12-05,0,1
CA,3,ios,male,true,2017-01-09,0,1
MX,1,android,male,false,2017-01-13,0,1
CL,2,android,female,true,2017-01-23,58.02,1
UY,,ios,male,false,2016-12-02,0,1
ES,,ios,male,false,2016-12-06,0,1
AF,4,ios,female,true,2016-12-21,41.993,1
IT,1,android,male,false,2017-01-27,0,1
AU,1,android,male,false,2016-10-23,40.634432655598914,1
PT,1,ios,male,false,2016-10-13,0,1
CH,18,android,male,true,2016-10-27,0,1
PR,4,ios,female,true,2016-11-04,0,1
IS,18,android,male,true,2016-11-30,0,1
AT,1,ios,male,false,2016-12-12,0,1
GU,4,ios,male,true,2016-12-18,0,1
KW,12,ios,female,false,2016-12-25,41.993,1
IS,18,ios,male,true,2016-12-28,0,1
FR,,android,female,false,2017-01-24,33.868347125649166,1
FR,1,android,female,false,2016-12-05,0,1
NL,1,android,female,false,2017-01-02,0,1
OM,18,ios,male,true,2017-01-25,41.993,1
PL,1,android,male,false,2017-01-25,0,1
CR,1,ios,male,false,2016-10-25,0,1
PE,2,ios,female,true,2016-10-13,0,1
NZ,2,ios,female,true,2016-11-15,0,1
DE,,ios,male,false,2016-12-25,41.993,1
MQ,1,ios,female,false,2016-12-29,0,1
AU,,ios,female,false,2017-01-10,0,1
UY,2,ios,male,true,2017-01-31,0,1
TT,2,android,female,true,2016-11-07,0,1
PA,,android,male,false,2017-01-15,0,1
DK,2,ios,male,true,2017-01-24,0,1
SA,1,android,male,false,2017-01-26,0,1
SE,1,ios,female,false,2017-01-29,0,1
TN,1,ios,female,false,2016-10-09,0,1
DE,1,ios,female,false,2016-10-13,0,2
GB,18,ios,male,true,2016-11-12,20.993,3
NG,2,ios,male,true,2016-11-22,0,1
AE,2,ios,male,true,2016-12-23,41.993,2
AU,18,android,female,true,2016-12-27,41.125759678764766,3
PR,,android,male,false,2016-10-31,0,1
GB,,ios,female,false,2016-11-05,20.993,1
CA,,ios,female,false,2016-12-10,0,1
AU,1,android,female,false,2016-12-23,41.39964314548275,3
AE,,ios,male,false,2017-01-15,0,1
MX,2,android,male,true,2016-10-23,0,1
AE,,android,female,false,2017-01-28,0,1
FR,6,ios,female,true,2016-12-25,41.993,2
CO,2,ios,female,true,2016-10-03,0,1
CL,18,ios,male,true,2016-11-01,41.993,1
IL,2,ios,female,true,2016-11-06,0,1
RO,,ios,male,false,2017-01-02,0,1
LA,,ios,female,false,2017-01-14,42,1
CA,2,android,female,true,2017-01-14,0,1
AU,,android,female,false,2017-01-21,83.82177825673473,3
CA,,android,female,false,2016-10-02,0,1
PE,1,ios,female,false,2016-11-21,38.85196861350741,2
TH,1,ios,female,false,2016-10-31,0,1
KW,13,ios,male,false,2017-01-07,20.993,1
SI,2,ios,female,true,2017-01-25,0,2
MY,1,ios,female,false,2017-01-28,0,3
PE,18,android,female,true,2016-10-19,0,1
NZ,2,ios,female,true,2016-11-19,0,2
GB,1,android,female,false,2016-11-20,30.331357321345585,3
PE,1,android,male,false,2016-12-26,40.58675574022814,1
CR,12,ios,male,false,2017-01-06,20.993,1
PA,1,ios,male,false,2017-01-18,0,1
US,13,android,male,false,2016-11-06,0,1
AE,1,android,female,false,2016-11-22,0,1
NO,1,android,female,false,2016-11-23,26.7343251306182,1
JM,,android,male,false,2016-10-22,0,1
BR,1,ios,male,false,2016-11-20,0,1
TZ,1,android,male,false,2016-12-20,0,1
LU,2,ios,female,true,2016-12-30,41.993,1
HN,1,ios,male,false,2017-01-02,0,1
UY,2,ios,female,true,2017-01-12,0,1
NO,7,ios,male,true,2017-01-21,0,1
AU,2,ios,female,true,2017-01-24,0,1
AU,2,android,female,true,2017-01-25,21.207590781961493,3
UY,1,ios,female,false,2016-12-03,41.993,1
EG,,ios,male,false,2016-10-01,20.993,1
US,1,web,female,false,2016-10-08,0,1
CA,,ios,female,false,2016-10-25,41.993,4
SA,1,ios,female,false,2017-01-10,41.993,1
MQ,2,ios,male,true,2017-01-15,41.993,1
HU,1,ios,female,false,2017-01-25,0,1
DO,,android,female,false,2016-10-28,42,1
AE,,android,male,false,2016-12-02,0,2
NL,2,ios,female,true,2017-01-12,0,1
UY,2,ios,male,true,2017-01-24,20.993,2
BH,1,ios,male,false,2016-11-23,0,1
FR,2,android,female,true,2016-11-23,0,1
JP,4,ios,female,true,2016-12-19,42,2
RE,2,ios,female,true,2016-12-31,0,1
AU,9,ios,female,true,2017-01-15,0,1
PE,18,ios,male,true,2017-01-17,0,1
NL,2,ios,female,true,2017-01-31,0,2
EC,2,ios,male,true,2016-10-23,0,1
ZA,1,ios,female,false,2016-10-29,0,1
PE,1,ios,female,false,2016-12-21,0,1
GB,,android,female,false,2017-01-24,0,1
EG,1,android,female,false,2016-11-24,0,1
AR,,android,female,false,2016-10-08,42,1
CA,3,ios,male,true,2016-10-19,0,1
PL,1,android,female,false,2016-10-26,0,1
CA,3,ios,female,true,2016-11-02,41.993,1
CA,2,android,female,true,2016-12-27,0,1
LU,,ios,female,false,2017-01-06,0,1
CH,18,ios,male,true,2017-01-19,41.993,1
CO,,ios,female,false,2017-01-24,77.45,2
US,6,ios,female,true,2017-01-13,125.979,4
AT,1,android,male,false,2017-01-14,34.50239222279094,1
KW,18,ios,female,true,2017-01-23,41.993,2
AE,1,ios,female,false,2016-10-20,42,2
MX,2,android,female,true,2016-11-02,0,1
FR,18,ios,female,true,2016-11-26,0,1
CA,6,ios,male,true,2017-01-01,41.993,2
AR,2,android,male,true,2017-01-08,42,3
SI,1,ios,female,false,2017-01-09,0,2
SG,18,android,female,true,2017-01-16,0,1
PR,2,ios,female,true,2016-10-16,0,1
US,11,ios,female,false,2016-12-20,41.993,1
VI,12,ios,female,false,2017-01-17,0,1
HN,2,ios,male,true,2016-11-03,0,1
ES,1,android,female,false,2016-11-12,0,1
FR,1,android,female,false,2016-11-15,0,1
AU,,ios,female,false,2016-12-04,0,2
ES,1,ios,male,false,2016-12-09,84.80591629637917,3
IN,1,ios,female,false,2016-12-09,41.993,1
BR,1,android,male,false,2016-12-28,0,1
IL,18,android,female,true,2017-01-08,0,1
AE,,android,female,false,2016-10-03,0,1
US,,android,female,false,2016-10-06,0,2
SE,1,android,female,false,2016-12-06,0,1
AU,1,ios,male,false,2016-12-21,0,3
PE,2,ios,female,true,2016-12-25,0,2
MX,9,ios,male,true,2016-12-30,0,1
FR,,ios,male,false,2017-01-11,0,3
BR,1,ios,female,false,2017-01-29,0,2
CH,7,ios,male,true,2016-11-06,41.993,1
GB,2,ios,female,true,2016-11-12,0,1
AR,1,ios,female,false,2016-11-27,27.993,3
AU,18,android,female,true,2016-12-23,58.02,1
GR,13,android,female,false,2016-12-31,0,1
CA,2,android,female,true,2017-01-18,0,2
US,,android,male,false,2017-01-20,42,2
CZ,,ios,male,false,2017-01-25,0,1
DE,18,android,female,true,2016-10-07,0,1
AR,13,ios,female,false,2016-10-31,0,1
CH,1,android,male,false,2016-10-12,20.69399869605822,1
GB,2,ios,male,true,2016-10-29,41.993,1
AR,2,ios,female,true,2016-11-08,0,1
SG,1,android,female,false,2016-11-12,0,1
AR,1,android,female,false,2017-01-08,42,1
CA,13,ios,female,false,2017-01-27,0,1
AR,,android,male,false,2017-01-23,0,1
GB,1,android,female,false,2016-10-12,30.62039626113485,1
ES,2,android,female,true,2016-11-30,0,1
ES,2,ios,female,true,2016-12-05,20.993,1
ES,,android,male,false,2016-10-09,0,1
CZ,,ios,male,false,2016-11-10,0,1
AE,,ios,female,false,2016-11-16,0,1
MX,1,ios,female,false,2016-11-22,41.993,1
PT,12,ios,female,false,2017-01-01,0,1
HN,2,ios,male,true,2016-10-14,41.993,1
AU,18,android,female,true,2016-11-28,39.219910395445325,1
PE,2,android,female,true,2017-01-16,0,1
NZ,1,ios,female,false,2017-01-08,0,1
ZA,1,android,female,false,2017-01-13,38.729596067675395,1
LU,18,android,male,true,2017-01-24,35.22308072805562,1
HN,2,ios,female,true,2017-01-22,41.993,1
KW,1,android,female,false,2016-10-13,42,1
GB,,android,female,false,2016-11-07,0,1
PE,2,ios,female,true,2016-11-18,0,1
PE,,ios,male,false,2017-01-20,0,1
CR,1,ios,female,false,2016-10-26,41.993,1
GB,,ios,female,false,2016-11-03,0,1
NZ,,ios,female,false,2016-12-20,20.993,1
ES,,ios,female,false,2016-12-26,41.993,1
TR,1,ios,female,false,2016-12-31,0,1
IL,12,ios,male,false,2017-01-30,0,1
DO,2,ios,female,true,2017-01-01,41.993,1
CA,1,android,male,false,2016-10-16,0,1
ZA,1,android,female,false,2017-01-16,0,1
RO,1,ios,male,false,2017-01-21,86.87596207440363,1
BM,1,ios,female,false,2017-01-24,0,1
BS,1,ios,female,false,2017-01-30,0,1
AU,,android,female,false,2016-10-12,40.634432655598914,1
CL,1,ios,female,false,2016-11-12,0,1
RU,1,ios,female,false,2016-12-12,0,1
FR,2,ios,female,true,2016-10-17,20.993,1
US,3,android,male,true,2016-10-27,0,1
MX,,android,male,false,2016-11-03,0,1
MU,2,ios,female,true,2016-12-25,0,1
SG,1,android,female,false,2017-01-03,0,1
MX,,ios,male,false,2017-01-12,42,1
CL,1,ios,female,false,2016-10-10,0,1
AE,2,android,female,true,2016-10-11,41.92420133290755,1
DK,1,android,female,false,2017-01-06,0,1
IR,13,android,male,false,2017-01-07,58.02,1
PR,2,ios,female,true,2017-01-09,0,1
CA,13,android,male,false,2017-01-17,0,1
CR,2,android,female,true,2016-11-24,58.02,1
AT,1,android,male,false,2016-12-30,0,1
AU,12,ios,female,false,2017-01-01,0,1
TT,18,android,male,true,2017-01-02,0,1
ID,2,ios,female,true,2017-01-05,0,1
NZ,2,ios,female,true,2017-01-27,0,1
RU,2,ios,male,true,2016-10-05,0,1
ES,18,ios,male,true,2016-10-08,0,1
BH,2,ios,male,true,2016-11-25,0,1
HK,1,android,female,false,2016-12-30,0,1
CA,3,ios,male,true,2016-10-26,0,1
EG,2,ios,male,true,2016-11-08,41.993,1
ES,1,android,male,false,2016-11-26,0,2
GP,2,ios,female,true,2017-01-16,41.993,1
UY,1,ios,female,false,2016-11-27,20.993,1
NZ,1,ios,female,false,2016-11-14,0,1
AE,,android,female,false,2016-12-22,0,1
CH,18,ios,male,true,2016-12-26,41.993,1
IE,,ios,male,false,2016-12-30,0,1
SG,1,ios,male,false,2017-01-08,41.993,2
DK,18,ios,female,true,2016-11-23,20.993,1
HN,2,android,male,true,2016-11-19,0,1
FI,18,android,male,true,2016-12-04,0,1
MX,1,android,female,false,2016-12-23,0,1
UY,1,ios,male,false,2017-01-26,0,1
CG,1,ios,female,false,2017-01-25,41.993,1
EC,18,android,male,true,2016-10-08,0,1
IE,1,ios,male,false,2016-10-12,0,1
LU,1,ios,male,false,2016-10-14,41.993,1
AU,1,android,female,false,2016-11-18,39.67864650192762,1
PE,13,android,female,false,2016-11-26,0,1
TR,1,android,male,false,2016-12-11,0,1
GF,2,ios,female,true,2017-01-14,20.993,1
DO,2,ios,male,true,2016-10-24,0,1
EC,1,android,male,false,2016-11-21,42,1
IL,1,ios,female,false,2016-12-03,41.993,1
PY,2,ios,female,true,2017-01-30,41.993,1
IT,18,ios,female,true,2017-01-16,0,1
GB,1,ios,female,false,2016-10-13,41.993,1
CA,6,ios,female,true,2016-10-22,20.993,1
GY,2,ios,female,true,2016-10-14,0,1
AU,2,ios,female,true,2016-11-09,0,1
IL,1,ios,male,false,2016-11-19,0,1
GB,1,android,female,false,2016-12-11,0,1
AU,3,ios,male,true,2017-01-07,20.993,1
CA,,android,female,false,2017-01-07,0,1
DE,,android,male,false,2017-01-08,0,3
MX,18,android,female,true,2017-01-13,0,1
FR,2,ios,male,true,2016-11-03,0,1
BO,2,ios,male,true,2017-01-24,0,1
GB,1,ios,male,false,2016-10-17,20.993,1
MU,2,ios,female,true,2016-12-28,20.993,1
BM,2,ios,female,true,2017-01-02,0,1
SG,,ios,female,false,2017-01-03,41.993,1
AU,13,ios,male,false,2017-01-11,0,1
IL,2,ios,female,true,2017-01-22,0,1
CO,18,android,female,true,2016-10-15,58.02,1
FR,6,ios,male,true,2016-12-26,0,1
CR,9,ios,female,true,2016-12-28,0,1
CR,,ios,male,false,2017-01-08,0,1
AE,2,ios,male,true,2017-01-09,0,1
FI,1,android,female,false,2017-01-15,0,1
AR,18,ios,female,true,2016-10-01,0,1
GB,,ios,female,false,2016-10-06,0,1
AE,18,ios,male,true,2016-12-06,0,1
ID,1,ios,female,false,2017-01-06,41.993,1
CR,2,ios,female,true,2016-11-30,0,1
NZ,,android,female,false,2016-10-07,0,1
CA,,ios,male,false,2016-10-31,0,1
CA,12,android,male,false,2016-11-06,0,1
UY,1,android,female,false,2016-12-22,0,1
FR,18,ios,female,true,2016-12-25,0,1
ES,,android,male,false,2016-12-26,0,1
HK,2,ios,female,true,2017-01-02,0,1
GP,1,ios,male,false,2017-01-24,0,1
UY,1,android,male,false,2017-01-27,21,1
AR,,ios,female,false,2016-10-13,0,1
PA,1,ios,male,false,2016-10-26,41.993,1
DE,2,android,female,true,2016-11-07,0,1
CA,11,android,male,false,2016-11-29,0,1
MX,4,ios,female,true,2017-01-08,77.45,1
PA,18,android,male,true,2017-01-09,0,1
NZ,2,ios,female,true,2016-12-31,0,1
TT,18,android,male,true,2017-01-11,0,1
AU,18,ios,female,true,2016-10-04,0,1
AE,18,android,male,true,2016-10-08,58.02,1
BH,18,ios,female,true,2016-10-14,0,1
MX,18,android,female,true,2016-10-16,0,1
NZ,1,ios,female,false,2016-12-10,0,1
ZA,2,android,female,true,2016-12-31,0,1
SA,18,ios,female,true,2017-01-23,0,1
AU,1,android,female,false,2017-01-25,0,1
DE,2,android,female,true,2016-10-08,0,1
AR,1,android,male,false,2016-10-02,0,1
PE,1,android,female,false,2016-10-02,0,1
US,13,android,female,false,2016-11-03,0,1
AE,18,ios,female,true,2016-11-04,0,1
AU,1,android,female,false,2016-11-15,0,1
US,12,ios,male,false,2017-01-08,0,1
AU,14,android,male,true,2016-10-29,0,1
TT,2,ios,female,true,2016-12-27,0,1
NL,11,android,male,false,2017-01-04,0,1
FR,6,ios,male,true,2017-01-20,0,1
ES,13,ios,female,false,2016-11-21,0,1
AR,,ios,male,false,2017-01-10,0,1
HK,1,ios,male,false,2017-01-16,0,1
CH,1,android,male,false,2016-11-03,38.79194644046938,1
DK,18,ios,female,true,2016-11-06,0,1
QA,,ios,male,false,2017-01-23,0,1
SA,12,ios,female,false,2016-12-11,0,1
CA,1,android,female,false,2016-11-16,20.718701890070513,1
OM,2,ios,male,true,2016-12-26,0,1
KY,2,ios,male,true,2017-01-17,20.993,1
AR,18,android,female,true,2017-01-22,58.02,1
ID,2,ios,female,true,2017-01-02,41.993,1
US,13,android,female,false,2016-10-14,0,1
CA,2,android,female,true,2016-10-17,0,1
AE,18,ios,female,true,2016-10-28,41.993,1
CH,1,android,female,false,2016-12-15,38.8599766863846,1
SA,13,ios,female,false,2017-01-04,0,1
BE,2,android,male,true,2017-01-04,34.079287714475186,1
SI,1,ios,male,false,2017-01-18,41.993,1
FR,18,ios,female,true,2017-01-20,0,1
DO,2,ios,male,true,2017-01-09,0,1
GB,12,ios,female,false,2017-01-11,0,1
JP,2,ios,male,true,2016-11-13,20.993,1
SE,18,ios,female,true,2016-12-27,0,1
SA,18,ios,female,true,2016-12-11,0,1
ZA,18,ios,female,true,2017-01-01,0,1
US,11,ios,female,false,2016-10-04,0,1
BR,1,android,male,false,2016-12-16,0,1
RE,2,android,female,true,2017-01-02,34.46118326948244,1
FI,1,ios,male,false,2017-01-02,0,1
FO,2,ios,female,true,2017-01-12,41.993,1
NL,18,android,male,true,2016-10-04,0,1
ES,13,android,female,false,2016-11-10,0,1
NZ,1,ios,male,false,2016-12-26,0,1
HU,1,ios,female,false,2017-01-05,20.993,1
SG,,ios,female,false,2017-01-20,20.993,1
CN,1,ios,female,false,2017-01-31,0,1
DE,1,ios,female,false,2016-10-09,0,1
TR,,ios,male,false,2017-01-01,0,1
PR,1,android,female,false,2017-01-20,0,1
FR,6,ios,male,true,2017-01-23,0,1
DK,13,ios,male,false,2017-01-23,0,1
HN,,android,male,false,2017-01-13,0,1
JM,18,ios,female,true,2017-01-15,41.993,1
ES,2,android,female,true,2017-01-24,0,2
